population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,626,Musculoskeletal disorders,3,Rate,2000,25.065260531491493,26.929056881936337,22.306151204193117
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,626,Musculoskeletal disorders,1,Number,2000,143.69011878893747,157.39013996303981,124.7376872686074
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,626,Musculoskeletal disorders,3,Rate,2000,28.97222558550771,31.73455960908346,25.150848541429678
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,626,Musculoskeletal disorders,1,Number,2000,137.19989956105806,152.31719647936336,114.49131542783678
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,626,Musculoskeletal disorders,3,Rate,2000,49.99707001243324,55.50597019997955,41.72182582913391
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,626,Musculoskeletal disorders,1,Number,2000,271.4851097654424,299.77585887707045,226.54527208363683
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,626,Musculoskeletal disorders,3,Rate,2000,66.34477888405338,73.25839376295708,55.36250587224572
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,626,Musculoskeletal disorders,1,Number,2000,825.8909989389675,877.9179148494457,741.6582749017429
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,626,Musculoskeletal disorders,3,Rate,2000,16.097817646807624,17.111897962646697,14.45599925529212
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,626,Musculoskeletal disorders,1,Number,2000,198.55258966387572,211.17786899552056,186.1997001848856
1,All Population,1,Deaths,101,Canada,3,Both,232,65-74 years,626,Musculoskeletal disorders,3,Rate,2000,9.199387324893396,9.784344866134173,8.627050217171915
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,626,Musculoskeletal disorders,1,Number,2000,569.8422014992357,617.4857980367892,493.97446882767554
1,All Population,1,Deaths,101,Canada,3,Both,234,75+ years,626,Musculoskeletal disorders,3,Rate,2000,33.228943718657035,36.007162642660106,28.804903848719842
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,626,Musculoskeletal disorders,1,Number,2000,298.3570917337931,321.2928649384199,271.93863053841346
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,626,Musculoskeletal disorders,3,Rate,2000,22.850465758205182,24.607062516823184,20.827138142892032
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,626,Musculoskeletal disorders,1,Number,2000,337.6108190811758,356.54705202791644,318.9050508433077
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,626,Musculoskeletal disorders,3,Rate,2000,1.2123628023490962,1.2803629467275428,1.1451902583451026
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,626,Musculoskeletal disorders,1,Number,2005,63.93672662315498,69.79217882909987,58.52864390291626
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,626,Musculoskeletal disorders,3,Rate,2005,4.161552217885724,4.542675422049713,3.8095476685823173
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,626,Musculoskeletal disorders,1,Number,2005,82.0608845423262,88.88973697927685,74.87997191654398
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,626,Musculoskeletal disorders,3,Rate,2005,6.7723789392594576,7.3359553213719515,6.1797474839352615
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,626,Musculoskeletal disorders,1,Number,2005,107.22190307331165,116.35621775281354,98.54415340152394
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,626,Musculoskeletal disorders,3,Rate,2005,10.114333815823422,10.97598153144072,9.295754267849896
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,626,Musculoskeletal disorders,1,Number,2005,146.3588902267495,158.206997841906,134.036538018802
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,626,Musculoskeletal disorders,3,Rate,2005,16.788459786675077,18.14752637933019,15.374993790862506
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,626,Musculoskeletal disorders,1,Number,2005,514.1850971798012,573.1065804965561,438.8422597394356
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,626,Musculoskeletal disorders,3,Rate,2005,45.73171026478518,50.97219704316987,39.030705449111245
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,626,Musculoskeletal disorders,1,Number,2005,767.7658904798626,845.1430002011194,675.1451874778646
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,626,Musculoskeletal disorders,3,Rate,2005,25.121317574268804,27.65309838192076,22.09076604428226
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,626,Musculoskeletal disorders,1,Number,2005,174.30393463965083,193.01619076539725,154.01758027238236
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,626,Musculoskeletal disorders,3,Rate,2005,27.61788056837656,30.582775514174163,24.40357497486682
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,626,Musculoskeletal disorders,1,Number,2005,159.7883087257905,181.2918107517547,134.33247369696164
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,626,Musculoskeletal disorders,3,Rate,2005,49.9951878726493,56.72328727041489,42.030467143891414
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,626,Musculoskeletal disorders,1,Number,2005,339.88116254015046,380.93618656992965,281.89478540549555
