population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,101,Canada,3,Both,243,75-84 years,974,Diabetes and kidney diseases,3,Rate,2005,281.2546317026653,298.1470690608102,254.5262292514271
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,974,Diabetes and kidney diseases,1,Number,2005,2565.954651159621,2646.4389638360794,2467.471844373575
1,All Population,1,Deaths,101,Canada,3,Both,420,<70 years,974,Diabetes and kidney diseases,3,Rate,2005,8.854292706195126,9.132018449466635,8.514459889033983
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,974,Diabetes and kidney diseases,1,Number,2010,632.4706769042822,662.7137516713415,599.402389476737
1,All Population,1,Deaths,101,Canada,3,Both,17,60-64 years,974,Diabetes and kidney diseases,3,Rate,2010,31.652670607159088,33.16621758839612,29.997732840541733
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,974,Diabetes and kidney diseases,1,Number,2010,790.0712111220532,823.3776916363931,750.7279584215322
1,All Population,1,Deaths,101,Canada,3,Both,18,65-69 years,974,Diabetes and kidney diseases,3,Rate,2010,53.352482879670255,55.601626256125876,50.6956841169942
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,974,Diabetes and kidney diseases,1,Number,2010,1056.650098544999,1106.6933718770217,997.4198355364808
1,All Population,1,Deaths,101,Canada,3,Both,19,70-74 years,974,Diabetes and kidney diseases,3,Rate,2010,93.37084547332441,97.79291740394525,88.13696555193128
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,974,Diabetes and kidney diseases,1,Number,2010,1543.0776015313068,1618.016427965619,1430.8975461641933
1,All Population,1,Deaths,101,Canada,3,Both,20,75-79 years,974,Diabetes and kidney diseases,3,Rate,2010,166.4254853037761,174.5078594792871,154.3265343907767
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,974,Diabetes and kidney diseases,1,Number,2010,7244.481040965144,7967.625463734612,6149.514740272472
1,All Population,1,Deaths,101,Canada,3,Both,21,80+ years,974,Diabetes and kidney diseases,3,Rate,2010,548.865324739137,603.653086097372,465.9071347998297
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,974,Diabetes and kidney diseases,1,Number,2010,9844.208741041452,10678.383081886006,8532.82443457433
1,All Population,1,Deaths,101,Canada,3,Both,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2010,291.3556722146152,316.0444442850087,252.54308034529603
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,974,Diabetes and kidney diseases,1,Number,2010,2191.9510041762887,2352.3996491061325,1916.507729155095
1,All Population,1,Deaths,101,Canada,3,Both,30,80-84 years,974,Diabetes and kidney diseases,3,Rate,2010,315.8679557156144,338.98917757448334,276.1755976150951
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,974,Diabetes and kidney diseases,1,Number,2010,2432.387257212963,2680.010997539422,2064.8196391232477
1,All Population,1,Deaths,101,Canada,3,Both,31,85-89 years,974,Diabetes and kidney diseases,3,Rate,2010,579.5585578298237,638.5592195881268,491.979181637438
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,974,Diabetes and kidney diseases,1,Number,2010,5052.530036788858,5621.001132506712,4170.959040374496
1,All Population,1,Deaths,101,Canada,3,Both,160,85+ years,974,Diabetes and kidney diseases,3,Rate,2010,807.1701145116818,897.9865720262583,666.3341853940382
1,All Population,1,Deaths,101,Canada,3,Both,231,60+ years,974,Diabetes and kidney diseases,1,Number,2010,11266.750629067783,12143.308792026919,9893.92111426061
